data_id,"capid","sku","payment_type",term,annual_mileage,custom_cash_deposit_minimum,custom_cash_deposit_maximum,manufacture_deposit,payment_amount,optional_final_payment,finance_facility_fee,purchase_fee,representative_apr,interest_rate,mileage_over_term_of_contract,excess_mileage_charge,price_of_the_car_for_validation,"creation_time","update_time"
19890,"71711","0","pcp",48,22000,150.00,13275.00,0.00,527.11,8175.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19891,"71711","0","pcp",48,23000,150.00,13275.00,0.00,530.35,8000.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19892,"71711","0","pcp",48,24000,150.00,13275.00,0.00,533.58,7825.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19893,"71711","0","pcp",48,25000,150.00,13275.00,0.00,536.36,7675.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19894,"71711","0","pcp",48,26000,150.00,13275.00,0.00,539.13,7525.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19895,"71711","0","pcp",48,27000,150.00,13275.00,0.00,541.90,7375.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19896,"71711","0","pcp",48,28000,150.00,13275.00,0.00,544.68,7225.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19897,"71711","0","pcp",48,29000,150.00,13275.00,0.00,547.91,7050.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19898,"71711","0","pcp",48,30000,150.00,13275.00,0.00,550.69,6900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19899,"71712","0","pcp",24,6000,150.00,13500.00,0.00,724.34,14750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19900,"71712","0","pcp",24,7000,150.00,13500.00,0.00,728.26,14650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19901,"71712","0","pcp",24,8000,150.00,13500.00,0.00,732.19,14550.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19902,"71712","0","pcp",24,9000,150.00,13500.00,0.00,736.11,14450.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19903,"71712","0","pcp",24,10000,150.00,13500.00,0.00,740.03,14350.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19904,"71712","0","pcp",24,11000,150.00,13500.00,0.00,743.95,14250.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19905,"71712","0","pcp",24,12000,150.00,13500.00,0.00,747.88,14150.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19906,"71712","0","pcp",24,13000,150.00,13500.00,0.00,751.80,14050.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19907,"71712","0","pcp",24,14000,150.00,13500.00,0.00,755.72,13950.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19908,"71712","0","pcp",24,15000,150.00,13500.00,0.00,759.65,13850.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19909,"71712","0","pcp",24,16000,150.00,13500.00,0.00,763.57,13750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19910,"71712","0","pcp",24,17000,150.00,13500.00,0.00,768.47,13625.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19911,"71712","0","pcp",24,18000,150.00,13500.00,0.00,773.38,13500.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19912,"71712","0","pcp",24,19000,150.00,13500.00,0.00,777.30,13400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19913,"71712","0","pcp",24,20000,150.00,13500.00,0.00,782.20,13275.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19914,"71712","0","pcp",24,21000,150.00,13500.00,0.00,788.09,13125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19915,"71712","0","pcp",24,22000,150.00,13500.00,0.00,793.97,12975.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19916,"71712","0","pcp",24,23000,150.00,13500.00,0.00,799.86,12825.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19917,"71712","0","pcp",24,24000,150.00,13500.00,0.00,805.74,12675.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19918,"71712","0","pcp",24,25000,150.00,13500.00,0.00,811.63,12525.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19919,"71712","0","pcp",24,26000,150.00,13500.00,0.00,816.53,12400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19920,"71712","0","pcp",24,27000,150.00,13500.00,0.00,822.41,12250.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19921,"71712","0","pcp",24,28000,150.00,13500.00,0.00,827.32,12125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19922,"71712","0","pcp",24,29000,150.00,13500.00,0.00,832.22,12000.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19923,"71712","0","pcp",24,30000,150.00,13500.00,0.00,838.11,11850.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19924,"71712","0","pcp",30,6000,150.00,13500.00,0.00,599.37,14800.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19925,"71712","0","pcp",30,7000,150.00,13500.00,0.00,603.24,14675.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19926,"71712","0","pcp",30,8000,150.00,13500.00,0.00,607.88,14525.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19927,"71712","0","pcp",30,9000,150.00,13500.00,0.00,611.74,14400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19928,"71712","0","pcp",30,10000,150.00,13500.00,0.00,615.61,14275.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19929,"71712","0","pcp",30,11000,150.00,13500.00,0.00,619.48,14150.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19930,"71712","0","pcp",30,12000,150.00,13500.00,0.00,623.34,14025.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19931,"71712","0","pcp",30,13000,150.00,13500.00,0.00,627.98,13875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19932,"71712","0","pcp",30,14000,150.00,13500.00,0.00,632.62,13725.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19933,"71712","0","pcp",30,15000,150.00,13500.00,0.00,638.03,13550.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19934,"71712","0","pcp",30,16000,150.00,13500.00,0.00,642.67,13400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19935,"71712","0","pcp",30,17000,150.00,13500.00,0.00,648.08,13225.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19936,"71712","0","pcp",30,18000,150.00,13500.00,0.00,653.50,13050.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19937,"71712","0","pcp",30,19000,150.00,13500.00,0.00,658.91,12875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19938,"71712","0","pcp",30,20000,150.00,13500.00,0.00,664.32,12700.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19939,"71712","0","pcp",30,21000,150.00,13500.00,0.00,669.73,12525.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19940,"71712","0","pcp",30,22000,150.00,13500.00,0.00,675.15,12350.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19941,"71712","0","pcp",30,23000,150.00,13500.00,0.00,680.56,12175.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19942,"71712","0","pcp",30,24000,150.00,13500.00,0.00,685.20,12025.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19943,"71712","0","pcp",30,25000,150.00,13500.00,0.00,690.61,11850.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19944,"71712","0","pcp",30,26000,150.00,13500.00,0.00,695.25,11700.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19945,"71712","0","pcp",30,27000,150.00,13500.00,0.00,700.66,11525.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19946,"71712","0","pcp",30,28000,150.00,13500.00,0.00,706.07,11350.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19947,"71712","0","pcp",30,29000,150.00,13500.00,0.00,710.71,11200.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19948,"71712","0","pcp",30,30000,150.00,13500.00,0.00,715.35,11050.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19949,"71712","0","pcp",36,6000,150.00,13500.00,0.00,552.35,13425.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19950,"71712","0","pcp",36,7000,150.00,13500.00,0.00,555.52,13300.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19951,"71712","0","pcp",36,8000,150.00,13500.00,0.00,559.97,13125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19952,"71712","0","pcp",36,9000,150.00,13500.00,0.00,563.78,12975.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19953,"71712","0","pcp",36,10000,150.00,13500.00,0.00,567.59,12825.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19954,"71712","0","pcp",36,12000,150.00,13500.00,0.00,575.84,12500.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19955,"71712","0","pcp",36,11000,150.00,13500.00,0.00,572.03,12650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19956,"71712","0","pcp",36,13000,150.00,13500.00,0.00,580.28,12325.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19957,"71712","0","pcp",36,14000,150.00,13500.00,0.00,585.36,12125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19958,"71712","0","pcp",36,15000,150.00,13500.00,0.00,589.81,11950.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19959,"71712","0","pcp",36,16000,150.00,13500.00,0.00,594.89,11750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19960,"71712","0","pcp",36,17000,150.00,13500.00,0.00,599.33,11575.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19961,"71712","0","pcp",36,18000,150.00,13500.00,0.00,603.78,11400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19962,"71712","0","pcp",36,19000,150.00,13500.00,0.00,608.86,11200.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19963,"71712","0","pcp",36,20000,150.00,13500.00,0.00,613.30,11025.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19964,"71712","0","pcp",36,21000,150.00,13500.00,0.00,617.74,10850.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19965,"71712","0","pcp",36,22000,150.00,13500.00,0.00,622.82,10650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19966,"71712","0","pcp",36,23000,150.00,13500.00,0.00,627.27,10475.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19967,"71712","0","pcp",36,24000,150.00,13500.00,0.00,631.71,10300.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19968,"71712","0","pcp",36,25000,150.00,13500.00,0.00,636.16,10125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19969,"71712","0","pcp",36,26000,150.00,13500.00,0.00,639.97,9975.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19970,"71712","0","pcp",36,27000,150.00,13500.00,0.00,644.41,9800.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19971,"71712","0","pcp",36,28000,150.00,13500.00,0.00,648.22,9650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19972,"71712","0","pcp",36,29000,150.00,13500.00,0.00,652.67,9475.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19973,"71712","0","pcp",36,30000,150.00,13500.00,0.00,656.47,9325.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19974,"71712","0","pcp",42,6000,150.00,13500.00,0.00,492.72,13225.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19975,"71712","0","pcp",42,7000,150.00,13500.00,0.00,496.48,13050.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19976,"71712","0","pcp",42,8000,150.00,13500.00,0.00,500.23,12875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19977,"71712","0","pcp",42,9000,150.00,13500.00,0.00,503.98,12700.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19978,"71712","0","pcp",42,10000,150.00,13500.00,0.00,508.27,12500.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19979,"71712","0","pcp",42,11000,150.00,13500.00,0.00,512.56,12300.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19980,"71712","0","pcp",42,12000,150.00,13500.00,0.00,516.85,12100.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19981,"71712","0","pcp",42,13000,150.00,13500.00,0.00,521.68,11875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19982,"71712","0","pcp",42,14000,150.00,13500.00,0.00,526.51,11650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19983,"71712","0","pcp",42,15000,150.00,13500.00,0.00,531.33,11425.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19984,"71712","0","pcp",42,16000,150.00,13500.00,0.00,535.62,11225.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19985,"71712","0","pcp",42,17000,150.00,13500.00,0.00,540.45,11000.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19986,"71712","0","pcp",42,18000,150.00,13500.00,0.00,544.74,10800.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19987,"71712","0","pcp",42,19000,150.00,13500.00,0.00,549.03,10600.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19988,"71712","0","pcp",42,20000,150.00,13500.00,0.00,553.32,10400.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19989,"71712","0","pcp",42,21000,150.00,13500.00,0.00,557.61,10200.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19990,"71712","0","pcp",42,22000,150.00,13500.00,0.00,561.90,10000.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19991,"71712","0","pcp",42,23000,150.00,13500.00,0.00,566.19,9800.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19992,"71712","0","pcp",42,24000,150.00,13500.00,0.00,569.94,9625.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19993,"71712","0","pcp",42,25000,150.00,13500.00,0.00,574.23,9425.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19994,"71712","0","pcp",42,26000,150.00,13500.00,0.00,577.99,9250.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19995,"71712","0","pcp",42,27000,150.00,13500.00,0.00,581.74,9075.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19996,"71712","0","pcp",42,28000,150.00,13500.00,0.00,584.96,8925.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19997,"71712","0","pcp",42,29000,150.00,13500.00,0.00,588.71,8750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19998,"71712","0","pcp",42,30000,150.00,13500.00,0.00,591.93,8600.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
19999,"71712","0","pcp",48,7000,150.00,13500.00,0.00,471.52,11750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20000,"71712","0","pcp",48,6000,150.00,13500.00,0.00,474.75,11575.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20001,"71712","0","pcp",48,8000,150.00,13500.00,0.00,478.45,11375.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20002,"71712","0","pcp",48,9000,150.00,13500.00,0.00,482.15,11175.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20003,"71712","0","pcp",48,10000,150.00,13500.00,0.00,485.85,10975.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20004,"71712","0","pcp",48,11000,150.00,13500.00,0.00,490.01,10750.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20005,"71712","0","pcp",48,12000,150.00,13500.00,0.00,494.17,10525.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20006,"71712","0","pcp",48,13000,150.00,13500.00,0.00,498.33,10300.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20007,"71712","0","pcp",48,14000,150.00,13500.00,0.00,502.03,10100.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20008,"71712","0","pcp",48,15000,150.00,13500.00,0.00,506.19,9875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20009,"71712","0","pcp",48,16000,150.00,13500.00,0.00,509.89,9675.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20010,"71712","0","pcp",48,17000,150.00,13500.00,0.00,513.59,9475.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20011,"71712","0","pcp",48,18000,150.00,13500.00,0.00,517.75,9250.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20012,"71712","0","pcp",48,19000,150.00,13500.00,0.00,520.98,9075.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20013,"71712","0","pcp",48,20000,150.00,13500.00,0.00,524.68,8875.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20014,"71712","0","pcp",48,21000,150.00,13500.00,0.00,528.38,8675.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20015,"71712","0","pcp",48,22000,150.00,13500.00,0.00,532.08,8475.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20016,"71712","0","pcp",48,23000,150.00,13500.00,0.00,535.32,8300.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20017,"71712","0","pcp",48,24000,150.00,13500.00,0.00,538.55,8125.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20018,"71712","0","pcp",48,25000,150.00,13500.00,0.00,541.32,7975.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20019,"71712","0","pcp",48,26000,150.00,13500.00,0.00,544.56,7800.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20020,"71712","0","pcp",48,27000,150.00,13500.00,0.00,547.33,7650.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20021,"71712","0","pcp",48,28000,150.00,13500.00,0.00,550.57,7475.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20022,"71712","0","pcp",48,29000,150.00,13500.00,0.00,553.34,7325.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20023,"71712","0","pcp",48,30000,150.00,13500.00,0.00,556.12,7175.00,0.00,0.00,5.90,2.99,0,9.60,29975.00,NULL,NULL
20024,"71713","0","pcp",24,6000,150.00,14175.00,0.00,764.17,15425.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20025,"71713","0","pcp",24,7000,150.00,14175.00,0.00,768.09,15325.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20026,"71713","0","pcp",24,8000,150.00,14175.00,0.00,772.02,15225.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20027,"71713","0","pcp",24,9000,150.00,14175.00,0.00,776.92,15100.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20028,"71713","0","pcp",24,10000,150.00,14175.00,0.00,780.84,15000.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20029,"71713","0","pcp",24,11000,150.00,14175.00,0.00,784.76,14900.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20030,"71713","0","pcp",24,12000,150.00,14175.00,0.00,788.69,14800.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20031,"71713","0","pcp",24,13000,150.00,14175.00,0.00,792.61,14700.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20032,"71713","0","pcp",24,14000,150.00,14175.00,0.00,796.53,14600.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20033,"71713","0","pcp",24,15000,150.00,14175.00,0.00,800.46,14500.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20034,"71713","0","pcp",24,16000,150.00,14175.00,0.00,805.36,14375.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20035,"71713","0","pcp",24,17000,150.00,14175.00,0.00,810.26,14250.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20036,"71713","0","pcp",24,18000,150.00,14175.00,0.00,815.17,14125.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20037,"71713","0","pcp",24,19000,150.00,14175.00,0.00,820.07,14000.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20038,"71713","0","pcp",24,20000,150.00,14175.00,0.00,824.98,13875.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20039,"71713","0","pcp",24,21000,150.00,14175.00,0.00,830.86,13725.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20040,"71713","0","pcp",24,22000,150.00,14175.00,0.00,836.74,13575.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20041,"71713","0","pcp",24,23000,150.00,14175.00,0.00,842.63,13425.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20042,"71713","0","pcp",24,24000,150.00,14175.00,0.00,848.51,13275.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20043,"71713","0","pcp",24,25000,150.00,14175.00,0.00,854.40,13125.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20044,"71713","0","pcp",24,26000,150.00,14175.00,0.00,860.28,12975.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20045,"71713","0","pcp",24,27000,150.00,14175.00,0.00,866.17,12825.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20046,"71713","0","pcp",24,28000,150.00,14175.00,0.00,872.05,12675.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20047,"71713","0","pcp",24,29000,150.00,14175.00,0.00,876.96,12550.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20048,"71713","0","pcp",24,30000,150.00,14175.00,0.00,882.84,12400.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20049,"71713","0","pcp",30,6000,150.00,14175.00,0.00,633.07,15450.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20050,"71713","0","pcp",30,7000,150.00,14175.00,0.00,636.93,15325.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20051,"71713","0","pcp",30,8000,150.00,14175.00,0.00,640.80,15200.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20052,"71713","0","pcp",30,9000,150.00,14175.00,0.00,645.44,15050.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20053,"71713","0","pcp",30,10000,150.00,14175.00,0.00,649.30,14925.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20054,"71713","0","pcp",30,11000,150.00,14175.00,0.00,653.94,14775.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20055,"71713","0","pcp",30,12000,150.00,14175.00,0.00,657.81,14650.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20056,"71713","0","pcp",30,13000,150.00,14175.00,0.00,662.45,14500.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20057,"71713","0","pcp",30,14000,150.00,14175.00,0.00,667.86,14325.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20058,"71713","0","pcp",30,15000,150.00,14175.00,0.00,672.50,14175.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20059,"71713","0","pcp",30,16000,150.00,14175.00,0.00,677.14,14025.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20060,"71713","0","pcp",30,17000,150.00,14175.00,0.00,683.32,13825.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20061,"71713","0","pcp",30,18000,150.00,14175.00,0.00,689.51,13625.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20062,"71713","0","pcp",30,19000,150.00,14175.00,0.00,694.92,13450.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20063,"71713","0","pcp",30,20000,150.00,14175.00,0.00,701.11,13250.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20064,"71713","0","pcp",30,21000,150.00,14175.00,0.00,706.52,13075.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20065,"71713","0","pcp",30,22000,150.00,14175.00,0.00,711.93,12900.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20066,"71713","0","pcp",30,23000,150.00,14175.00,0.00,717.35,12725.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20067,"71713","0","pcp",30,24000,150.00,14175.00,0.00,722.76,12550.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20068,"71713","0","pcp",30,25000,150.00,14175.00,0.00,728.17,12375.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20069,"71713","0","pcp",30,26000,150.00,14175.00,0.00,733.58,12200.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20070,"71713","0","pcp",30,27000,150.00,14175.00,0.00,739.00,12025.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20071,"71713","0","pcp",30,28000,150.00,14175.00,0.00,744.41,11850.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20072,"71713","0","pcp",30,29000,150.00,14175.00,0.00,749.05,11700.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
20073,"71713","0","pcp",30,30000,150.00,14175.00,0.00,754.46,11525.00,0.00,0.00,5.90,2.99,0,9.60,31475.00,NULL,NULL
